user_id,user_verified_type,weibo_type,fans_type,repost_type,like_type,comment_type,weibo_granger,fan_granger,repost_granger,like_granger,comment_granger
2768491503,1,1,0,0,1,0,2,2,2,3,1
2797392924,1,1,0,0,1,0,2,2,2,3,1
2859779284,1,1,0,0,1,0,2,2,2,3,1
2880487990,1,1,0,0,1,0,2,2,2,3,1
3008419144,1,1,0,0,1,0,2,2,2,3,1
3141957514,1,1,0,0,1,0,2,2,2,3,1
3148622000,1,1,0,0,1,0,2,2,2,3,1
3153465505,1,1,0,0,1,0,2,2,2,3,1
3160612662,1,1,0,0,1,0,2,2,2,3,1
3164800384,1,1,0,0,1,0,2,2,2,3,1
3203752832,1,1,0,0,1,0,2,2,2,3,1
3231942652,1,1,0,0,1,0,2,2,2,3,1
3241571192,1,1,0,0,1,0,2,2,2,3,1
3306604430,1,1,0,0,1,0,2,2,2,3,1
3320159483,1,1,0,0,1,0,2,2,2,3,1
3516574547,1,1,0,0,1,0,2,2,2,3,1
3525503683,1,1,0,0,1,0,2,2,2,3,1
3695637705,1,1,0,0,1,0,2,2,2,3,1
3697707802,1,1,0,0,1,0,2,2,2,3,1
3811261522,1,1,0,0,1,0,2,2,2,3,1
3846489597,1,1,0,0,1,0,2,2,2,3,1
3871279575,1,1,0,0,1,0,2,2,2,3,1
3898311280,1,1,0,0,1,0,2,2,2,3,1
3917895981,1,1,0,0,1,0,2,2,2,3,1
3937606196,1,1,0,0,1,0,2,2,2,3,1
3947832381,1,1,0,0,1,0,2,2,2,3,1
3958002657,1,1,0,0,1,0,2,2,2,3,1
3974560125,1,1,0,0,1,0,2,2,2,3,1
3977480240,1,1,0,0,1,0,2,2,2,3,1
5048114142,1,1,0,0,1,0,2,2,2,3,1
5132141734,1,1,0,0,1,0,2,2,2,3,1
5159980918,1,1,0,0,1,0,2,2,2,3,1
5193769886,1,1,0,0,1,0,2,2,2,3,1
5216680639,1,1,0,0,1,0,2,2,2,3,1
5235508532,1,1,0,0,1,0,2,2,2,3,1
5270965851,1,1,0,0,1,0,2,2,2,3,1
5367519413,1,1,0,0,1,0,2,2,2,3,1
5368157865,1,1,0,0,1,0,2,2,2,3,1
5380501825,1,1,0,0,1,0,2,2,2,3,1
5425985446,1,1,0,0,1,0,2,2,2,3,1
5462020226,1,1,0,0,1,0,2,2,2,3,1
5481235003,1,1,0,0,1,0,2,2,2,3,1
5500200143,1,1,0,0,1,0,2,2,2,3,1
5500585567,1,1,0,0,1,0,2,2,2,3,1
5507848289,1,1,0,0,1,0,2,2,2,3,1
5508373096,1,1,0,0,1,0,2,2,2,3,1
5601607972,1,1,0,0,1,0,2,2,2,3,1
5604006570,1,1,0,0,1,0,2,2,2,3,1
5658305663,1,1,0,0,1,0,2,2,2,3,1
5699428525,1,1,0,0,1,0,2,2,2,3,1
5700429073,1,1,0,0,1,0,2,2,2,3,1
5723785084,1,1,0,0,1,0,2,2,2,3,1
5898618477,1,1,0,0,1,0,2,2,2,3,1
5917976377,1,1,0,0,1,0,2,2,2,3,1
5919809464,1,1,0,0,1,0,2,2,2,3,1
5933738920,1,1,0,0,1,0,2,2,2,3,1
5934477092,1,1,0,0,1,0,2,2,2,3,1
5973220849,1,1,0,0,1,0,2,2,2,3,1
6062120883,1,1,0,0,1,0,2,2,2,3,1
6220451658,1,1,0,0,1,0,2,2,2,3,1
6387872863,1,1,0,0,1,0,2,2,2,3,1
6509799287,1,1,0,0,1,0,2,2,2,3,1
6526504927,1,1,0,0,1,0,2,2,2,3,1
6573790884,1,1,0,0,1,0,2,2,2,3,1
6583477021,1,1,0,0,1,0,2,2,2,3,1
7036804191,1,1,0,0,1,0,2,2,2,3,1
7324165869,1,1,0,0,1,0,2,2,2,3,1
7437634407,1,1,0,0,1,0,2,2,2,3,1
7452379375,1,1,0,0,1,0,2,2,2,3,1
7481672007,1,1,0,0,1,0,2,2,2,3,1
7575728458,1,1,0,0,1,0,2,2,2,3,1
7593501012,1,1,0,0,1,0,2,2,2,3,1
2003319135,1,1,1,0,1,0,2,2,2,3,1
2173096294,1,1,1,0,1,0,2,2,2,3,1
2176714344,1,1,1,0,1,0,2,2,2,3,1
2426325675,1,1,1,0,1,0,2,2,2,3,1
2641973951,1,1,1,0,1,0,2,2,2,3,1
3271855994,1,1,1,0,1,0,2,2,2,3,1
3840902209,1,1,1,0,1,0,2,2,2,3,1
5049932665,1,1,1,0,1,0,2,2,2,3,1
5237053116,1,1,1,0,1,0,2,2,2,3,1
7161158619,1,1,1,0,1,0,2,2,2,3,1
1916333694,1,1,0,0,1,1,2,2,2,3,1
2088581551,1,1,0,0,1,1,2,2,2,3,1
2141964513,1,1,0,0,1,1,2,2,2,3,1
2213852952,1,1,0,0,1,1,2,2,2,3,1
2249040870,1,1,0,0,1,1,2,2,2,3,1
2322699152,1,1,0,0,1,1,2,2,2,3,1
2453101173,1,1,0,0,1,1,2,2,2,3,1
2454765851,1,1,0,0,1,1,2,2,2,3,1
2488355117,1,1,0,0,1,1,2,2,2,3,1
2549711684,1,1,0,0,1,1,2,2,2,3,1
2801467610,1,1,0,0,1,1,2,2,2,3,1
2812231775,1,1,0,0,1,1,2,2,2,3,1
2878115484,1,1,0,0,1,1,2,2,2,3,1
3001986840,1,1,0,0,1,1,2,2,2,3,1
3217974497,1,1,0,0,1,1,2,2,2,3,1
3225377512,1,1,0,0,1,1,2,2,2,3,1
3256052093,1,1,0,0,1,1,2,2,2,3,1
3355021510,1,1,0,0,1,1,2,2,2,3,1
3357984530,1,1,0,0,1,1,2,2,2,3,1
3359245562,1,1,0,0,1,1,2,2,2,3,1
3379498974,1,1,0,0,1,1,2,2,2,3,1
3443851640,1,1,0,0,1,1,2,2,2,3,1
3488874287,1,1,0,0,1,1,2,2,2,3,1
3512836581,1,1,0,0,1,1,2,2,2,3,1
3540153945,1,1,0,0,1,1,2,2,2,3,1
3603478241,1,1,0,0,1,1,2,2,2,3,1
3652499857,1,1,0,0,1,1,2,2,2,3,1
3658029810,1,1,0,0,1,1,2,2,2,3,1
3669022182,1,1,0,0,1,1,2,2,2,3,1
3697383753,1,1,0,0,1,1,2,2,2,3,1
3699166284,1,1,0,0,1,1,2,2,2,3,1
3699175834,1,1,0,0,1,1,2,2,2,3,1
3781876734,1,1,0,0,1,1,2,2,2,3,1
3806199641,1,1,0,0,1,1,2,2,2,3,1
3815077818,1,1,0,0,1,1,2,2,2,3,1
3849030226,1,1,0,0,1,1,2,2,2,3,1
3878180922,1,1,0,0,1,1,2,2,2,3,1
3898037768,1,1,0,0,1,1,2,2,2,3,1
3911200331,1,1,0,0,1,1,2,2,2,3,1
3912707918,1,1,0,0,1,1,2,2,2,3,1
3925831483,1,1,0,0,1,1,2,2,2,3,1
3956561824,1,1,0,0,1,1,2,2,2,3,1
5042240803,1,1,0,0,1,1,2,2,2,3,1
5126842016,1,1,0,0,1,1,2,2,2,3,1
5170978127,1,1,0,0,1,1,2,2,2,3,1
5174377668,1,1,0,0,1,1,2,2,2,3,1
5177214158,1,1,0,0,1,1,2,2,2,3,1
5190441667,1,1,0,0,1,1,2,2,2,3,1
5198647703,1,1,0,0,1,1,2,2,2,3,1
5339538657,1,1,0,0,1,1,2,2,2,3,1
5361696317,1,1,0,0,1,1,2,2,2,3,1
5385579770,1,1,0,0,1,1,2,2,2,3,1
